Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Churn_Label,Tenure_Bucket,Total_Addon_Services,Avg_Monthly_Revenue,Extra_Charges_Total,Extra_Charge_Ratio,Refund_Ratio,Is_Long_Term_Contract,Has_Value_Deal,Is_High_Spender,Has_Referrals,Is_Senior,Customer_Category
65882-UTT,Female,71,No,Uttar Pradesh,8,12,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.75,4323.45,0.0,0,681.24,5004.69,Churned,Dissatisfaction,Network reliability,1,7-12mo,5,417.05749999999995,681.24,0.1361203191406461,0.0,0,0,1,1,1,High-Risk
15795-MAD,Male,59,Yes,Madhya Pradesh,10,20,No Deal,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,75.25,2344.5,1.99,0,900.86,3243.37,Stayed,,,0,13-24mo,6,162.1685,900.86,0.2777543111023411,0.0006135593533886051,1,0,0,1,0,Loyal
72130-JAM,Female,80,No,Jammu & Kashmir,11,24,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,111.95,6418.9,0.0,0,1089.76,7508.66,Churned,Attitude,Attitude of service provider,1,13-24mo,6,312.86083333333335,1089.76,0.14513375222742805,0.0,1,1,1,1,1,High-Risk
79418-BIH,Female,20,No,Bihar,4,1,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,89.35,1686.85,0.0,0,701.48,2388.33,Stayed,,,0,0-6mo,4,2388.33,701.48,0.29371150552896796,0.0,1,0,0,1,0,Loyal
37517-AND,Female,54,Yes,Andhra Pradesh,13,36,Deal 1,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,79.2,5420.65,0.0,0,1487.64,6908.29,Stayed,,,0,25-48mo,2,191.89694444444444,1487.64,0.2153412783771382,0.0,1,1,0,1,0,Premium-Ready
55493-MAD,Female,42,Yes,Madhya Pradesh,6,21,Deal 5,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,150.6,0.0,0,290.99,441.59,Stayed,,,0,13-24mo,0,21.028095238095236,290.99,0.6589596684707535,0.0,0,1,0,1,0,Medium-Risk
11251-UTT,Female,51,No,Uttarakhand,1,19,No Deal,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,25.2,245.15,0.0,0,20.57,265.72,Stayed,,,0,13-24mo,0,13.985263157894739,20.57,0.07741231371368357,0.0,1,0,0,1,0,Medium-Risk
84559-JAM,Female,19,No,Jammu & Kashmir,2,5,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.6,4759.85,0.0,0,553.84,5313.69,Churned,Competitor,Competitor made better offer,1,0-6mo,6,1062.7379999999998,553.84,0.10422888802320046,0.0,1,0,1,1,0,High-Risk
54321-TAM,Male,33,Yes,Tamil Nadu,2,22,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.4,215.8,0.0,0,71.46,287.26,Churned,Other,Don't know,1,13-24mo,1,13.057272727272727,71.46,0.2487641857550651,0.0,0,0,0,1,0,High-Risk
84579-ASS,Male,31,No,Assam,5,6,Deal 2,Yes,Yes,Yes,DSL,No,Yes,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,59.5,3389.25,0.0,0,1990.8,5380.05,Stayed,,,0,0-6mo,3,896.6750000000001,1990.8,0.3700337357459503,0.0,1,1,0,1,0,Premium-Ready
72294-JAM,Female,24,No,Jammu & Kashmir,1,2,No Deal,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.25,2139.2,0.0,0,323.2,2462.4,Churned,Competitor,Competitor made better offer,1,0-6mo,3,1231.2,323.2,0.13125406107862247,0.0,0,0,0,1,0,High-Risk
68932-AND,Female,64,Yes,Andhra Pradesh,1,17,Deal 2,No,No,Yes,Cable,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,51.25,2151.6,0.0,0,0.0,2151.6,Stayed,,,0,13-24mo,5,126.56470588235294,0.0,0.0,0.0,1,1,0,1,1,Loyal
86389-JAM,Female,74,No,Jammu & Kashmir,7,9,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,98.55,1842.8,0.0,120,888.8,2851.6,Churned,Competitor,Competitor made better offer,1,7-12mo,3,316.84444444444443,1008.8,0.35376630663487163,0.0,0,0,1,1,1,High-Risk
88104-HAR,Female,64,Yes,Haryana,15,33,No Deal,Yes,No,Yes,Cable,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,70.8,4448.8,0.0,0,2960.37,7409.17,Stayed,,,0,25-48mo,5,224.52030303030304,2960.37,0.39955487591727545,0.0,1,0,0,1,1,Premium-Ready
86530-TAM,Female,49,Yes,Tamil Nadu,15,1,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.95,1270.55,0.0,0,1927.2,3197.75,Stayed,,,0,0-6mo,0,3197.75,1927.2,0.6026737549839731,0.0,1,0,0,1,0,Medium-Risk
16016-TAM,Female,66,Yes,Tamil Nadu,13,17,No Deal,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,85.5,4042.3,0.0,50,1719.26,5811.56,Churned,Other,Moved,1,13-24mo,3,341.8564705882353,1769.26,0.30443805105685906,0.0,0,0,0,1,1,High-Risk
58833-WES,Female,40,Yes,West Bengal,8,11,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.0,1145.35,0.0,0,86.79,1232.14,Churned,Competitor,Competitor offered more data,1,7-12mo,5,112.01272727272728,86.79,0.07043842420504164,0.0,0,0,1,1,0,High-Risk
15827-GUJ,Female,31,Yes,Gujarat,9,31,No Deal,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.55,50.55,0.0,0,30.96,81.51,Churned,Dissatisfaction,Product dissatisfaction,1,25-48mo,2,2.6293548387096775,30.96,0.3798306956201693,0.0,0,0,0,1,0,High-Risk
11882-BIH,Female,74,No,Bihar,14,15,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,78.95,378.4,0.0,0,61.35,439.75,Churned,Attitude,Attitude of support person,1,13-24mo,2,29.316666666666666,61.35,0.1395110858442297,0.0,0,1,0,1,1,High-Risk
95910-TAM,Male,67,Yes,Tamil Nadu,3,25,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Credit Card,109.8,4860.35,0.0,0,2189.0,7049.35,Stayed,,,0,25-48mo,6,281.974,2189.0,0.31052508387298117,0.0,1,0,1,1,1,Premium-Ready
25286-GUJ,Female,44,No,Gujarat,11,32,Deal 2,Yes,Yes,Yes,Cable,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.95,5150.55,4.68,0,291.4,5437.27,Stayed,,,0,25-48mo,7,169.9146875,291.4,0.05359307152302533,0.0008607260628955339,1,1,0,1,0,Premium-Ready
76853-HAR,Female,60,No,Haryana,4,6,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.65,1301.0,0.0,0,127.82,1428.82,Churned,Dissatisfaction,Network reliability,1,0-6mo,3,238.13666666666666,127.82,0.08945843423244355,0.0,0,0,1,1,1,High-Risk
88689-KAR,Female,48,Yes,Karnataka,11,26,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.95,1205.5,0.0,0,438.88,1644.38,Stayed,,,0,25-48mo,1,63.24538461538462,438.88,0.26689694596139574,0.0,0,0,0,1,0,Medium-Risk
64398-MAH,Female,43,No,Maharashtra,14,15,No Deal,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,70.4,2016.45,0.0,0,439.6,2456.05,Stayed,,,0,13-24mo,3,163.73666666666668,439.6,0.17898658414934548,0.0,1,0,0,1,0,Loyal
22701-RAJ,Female,64,Yes,Rajasthan,4,3,No Deal,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,101.3,1794.65,0.0,0,136.08,1930.73,Stayed,,,0,0-6mo,6,643.5766666666667,136.08,0.0704811133612675,0.0,0,0,1,1,1,Medium-Risk
62577-MAH,Female,26,Yes,Maharashtra,12,14,Deal 1,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,86.45,5950.2,0.0,0,2180.5,8130.7,Stayed,,,0,13-24mo,8,580.7642857142857,2180.5,0.26818109141894303,0.0,1,1,0,1,0,Premium-Ready
91717-BIH,Male,64,Yes,Bihar,10,17,No Deal,Yes,No,Yes,Cable,Yes,No,Yes,Yes,No,No,No,No,Two Year,Yes,Bank Withdrawal,60.4,3953.7,0.0,40,1418.39,5412.09,Stayed,,,0,13-24mo,3,318.35823529411766,1458.39,0.26946891127087685,0.0,1,0,0,1,1,Premium-Ready
11359-AND,Female,28,Yes,Andhra Pradesh,3,6,Deal 4,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.5,290.55,0.0,0,435.84,726.39,Stayed,,,0,0-6mo,0,121.065,435.84,0.600008260025606,0.0,1,1,0,1,0,Medium-Risk
33079-GUJ,Female,63,Yes,Gujarat,14,34,Deal 4,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.4,231.45,0.0,0,547.8,779.25,Stayed,,,0,25-48mo,0,22.919117647058822,547.8,0.7029836381135707,0.0,1,1,0,1,1,Loyal
59946-UTT,Male,34,No,Uttar Pradesh,11,2,Deal 2,No,No,Yes,DSL,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,51.35,3244.4,0.0,0,0.0,3244.4,Stayed,,,0,0-6mo,5,1622.2,0.0,0.0,0.0,1,1,0,1,0,Loyal
22101-JAM,Male,68,Yes,Jammu & Kashmir,13,1,Deal 1,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,88.7,6301.7,0.0,0,3431.52,9733.22,Stayed,,,0,0-6mo,8,9733.22,3431.52,0.35255752977945637,0.0,1,1,0,1,1,Premium-Ready
73069-MAH,Male,73,Yes,Maharashtra,10,28,Deal 5,No,No,Yes,DSL,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,43.3,43.3,0.0,0,0.0,43.3,Churned,Dissatisfaction,Poor expertise of online support,1,25-48mo,4,1.5464285714285713,0.0,0.0,0.0,0,1,0,1,1,High-Risk
31196-MAD,Female,45,Yes,Madhya Pradesh,3,31,No Deal,No,No,Yes,DSL,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,45.9,1332.4,0.0,20,0.0,1352.4,Stayed,,,0,25-48mo,3,43.62580645161291,20.0,0.014788524105294291,0.0,0,0,0,1,0,Loyal
38244-JAM,Female,36,No,Jammu & Kashmir,13,33,Deal 4,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,50.0,1003.05,2.81,0,996.2,1996.44,Stayed,,,0,25-48mo,2,60.49818181818182,996.2,0.4989881989942097,0.0014075053595399812,0,1,0,1,0,Medium-Risk
52414-DEL,Female,77,Yes,Delhi,2,25,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,70.05,302.6,0.0,0,27.1,329.7,Stayed,,,0,25-48mo,1,13.187999999999999,27.1,0.08219593569912043,0.0,1,1,0,1,1,Loyal
43466-ODI,Male,44,Yes,Odisha,8,3,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,114.1,7132.15,0.0,0,751.52,7883.67,Stayed,,,0,0-6mo,7,2627.89,751.52,0.09532616154658934,0.0,0,1,1,1,0,Medium-Risk
72067-TEL,Male,64,No,Telangana,2,22,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,541.15,0.0,0,327.53,868.68,Churned,Competitor,Competitor had better devices,1,13-24mo,1,39.485454545454544,327.53,0.37704333011005203,0.0,0,1,0,1,1,High-Risk
36492-WES,Female,41,Yes,West Bengal,9,15,No Deal,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,87.55,3078.1,0.0,0,997.92,4076.02,Churned,Competitor,Competitor had better devices,1,13-24mo,5,271.73466666666667,997.92,0.2448270616925334,0.0,0,0,0,1,0,High-Risk
72129-KAR,Male,84,No,Karnataka,9,36,Deal 3,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.25,2351.8,0.0,0,901.94,3253.74,Churned,Attitude,Attitude of support person,1,25-48mo,3,90.38166666666666,901.94,0.27720100561200345,0.0,0,1,1,1,1,High-Risk
23761-HAR,Female,43,Yes,Haryana,8,16,Deal 4,No,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,29.75,301.9,0.0,0,0.0,301.9,Stayed,,,0,13-24mo,2,18.86875,0.0,0.0,0.0,0,1,0,1,0,Medium-Risk
82558-UTT,Female,51,No,Uttar Pradesh,7,30,No Deal,Yes,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,70.05,346.4,0.0,0,71.3,417.7,Churned,Price,Price too high,1,25-48mo,5,13.923333333333334,71.3,0.17069667225281301,0.0,0,0,0,1,0,High-Risk
45542-MAD,Female,68,No,Madhya Pradesh,0,32,No Deal,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,64.85,2908.2,0.0,0,558.14,3466.34,Stayed,,,0,25-48mo,3,108.323125,558.14,0.16101709584172352,0.0,1,0,0,0,1,Loyal
73910-MAH,Female,24,No,Maharashtra,7,10,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,97.0,7104.2,0.0,0,2792.88,9897.08,Stayed,,,0,7-12mo,5,989.708,2792.88,0.2821923233923541,0.0,1,1,1,1,0,Premium-Ready
57012-MAH,Female,36,No,Maharashtra,3,33,No Deal,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,85.3,1219.85,0.0,0,409.5,1629.35,Stayed,,,0,25-48mo,3,49.374242424242425,409.5,0.25132721637462796,0.0,0,0,0,1,0,Loyal
66839-UTT,Male,31,No,Uttar Pradesh,13,35,No Deal,No,No,Yes,DSL,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,45.25,2933.95,0.0,0,0.0,2933.95,Stayed,,,0,25-48mo,4,83.82714285714285,0.0,0.0,0.0,1,0,0,1,0,Loyal
13305-WES,Female,71,No,West Bengal,0,21,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,108.1,7181.95,0.0,0,458.04,7639.99,Stayed,,,0,13-24mo,7,363.8090476190476,458.04,0.05995295805361002,0.0,1,0,1,0,1,Premium-Ready
73842-GUJ,Female,29,Yes,Gujarat,8,10,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.05,845.25,15.31,0,2091.32,2921.26,Stayed,,,0,7-12mo,0,292.12600000000003,2091.32,0.7158965651807782,0.0052408892053429,1,0,0,1,0,Medium-Risk
69383-TEL,Male,75,Yes,Telangana,8,7,Deal 1,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,No,Yes,Two Year,No,Credit Card,89.45,6435.25,0.0,0,1154.46,7589.71,Stayed,,,0,7-12mo,4,1084.2442857142858,1154.46,0.15210857858864174,0.0,1,1,0,1,1,Premium-Ready
62597-AND,Female,74,Yes,Andhra Pradesh,12,25,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,85.9,2220.1,0.0,0,1109.97,3330.07,Stayed,,,0,25-48mo,3,133.2028,1109.97,0.33331731765398326,0.0,1,0,0,1,1,Loyal
96833-TEL,Female,45,Yes,Telangana,1,14,Deal 4,Yes,No,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,81.95,1181.75,0.0,0,72.38,1254.13,Stayed,,,0,13-24mo,7,89.5807142857143,72.38,0.05771331520655752,0.0,1,1,0,1,0,Loyal
29668-KAR,Female,30,No,Karnataka,11,1,No Deal,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,One Year,No,Credit Card,56.15,931.9,35.23,0,98.4,995.07,Stayed,,,0,0-6mo,2,995.07,98.4,0.09888751545117429,0.035404544403911276,1,0,0,1,0,Medium-Risk
94309-AND,Female,23,Yes,Andhra Pradesh,1,12,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.15,7303.05,0.0,0,1859.04,9162.09,Stayed,,,0,7-12mo,6,763.5075,1859.04,0.20290566890305595,0.0,1,1,1,1,0,Premium-Ready
89751-TAM,Female,22,No,Tamil Nadu,2,8,Deal 2,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,96.0,6109.75,0.0,30,1292.13,7431.88,Stayed,,,0,7-12mo,4,928.985,1322.13,0.17789980462547836,0.0,1,1,1,1,0,Premium-Ready
86315-TAM,Female,54,No,Tamil Nadu,6,13,Deal 5,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.95,20.95,0.0,0,2.29,23.24,Joined,,,0,13-24mo,0,1.7876923076923075,2.29,0.0985370051635112,0.0,0,1,0,1,0,Medium-Risk
36747-BIH,Female,47,Yes,Bihar,5,5,Deal 1,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.45,1195.95,0.0,0,606.35,1802.3,Stayed,,,0,0-6mo,0,360.46,606.35,0.3364312267657993,0.0,1,1,0,1,0,Medium-Risk
82439-KAR,Female,67,Yes,Karnataka,12,28,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,80.7,1614.2,0.0,0,429.8,2044.0,Stayed,,,0,25-48mo,2,73.0,429.8,0.21027397260273972,0.0,1,0,0,1,1,Loyal
23615-UTT,Male,31,Yes,Uttar Pradesh,14,3,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,94.9,4615.25,0.0,0,1891.75,6507.0,Stayed,,,0,0-6mo,4,2169.0,1891.75,0.29072537267558013,0.0,1,1,1,1,0,Premium-Ready
69325-KER,Female,29,No,Kerala,13,9,No Deal,Yes,Yes,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,85.95,5931.75,0.0,0,2104.2,8035.95,Stayed,,,0,7-12mo,7,892.8833333333333,2104.2,0.26184831911597256,0.0,1,0,0,1,0,Premium-Ready
39808-TAM,Male,40,Yes,Tamil Nadu,3,29,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.95,4025.5,0.0,0,702.45,4727.95,Stayed,,,0,25-48mo,7,163.03275862068966,702.45,0.14857390623843317,0.0,1,0,1,1,0,Premium-Ready
35995-PUN,Female,34,No,Punjab,3,23,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.0,63.6,0.0,0,120.6,184.2,Joined,,,0,13-24mo,0,8.008695652173913,120.6,0.6547231270358306,0.0,0,0,0,1,0,Medium-Risk
22151-MAD,Male,67,No,Madhya Pradesh,7,36,No Deal,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.05,7171.7,0.0,0,2293.41,9465.11,Stayed,,,0,25-48mo,7,262.9197222222222,2293.41,0.24230146295183044,0.0,1,0,1,1,1,Premium-Ready
84470-AND,Male,30,No,Andhra Pradesh,12,27,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,105.3,550.6,0.0,0,223.25,773.85,Stayed,,,0,25-48mo,6,28.66111111111111,223.25,0.28849260192543774,0.0,0,1,1,1,0,Loyal
58671-UTT,Female,51,Yes,Uttarakhand,4,22,Deal 2,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.85,1267.05,0.0,0,2175.55,3442.6,Stayed,,,0,13-24mo,0,156.48181818181817,2175.55,0.6319496891884042,0.0,1,1,0,1,0,Medium-Risk
72081-MAH,Male,45,No,Maharashtra,15,26,Deal 1,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,23.55,1723.95,0.0,0,133.92,1857.87,Stayed,,,0,25-48mo,0,71.45653846153846,133.92,0.07208254614154919,0.0,1,1,0,1,0,Loyal
75041-TEL,Female,65,No,Telangana,1,16,No Deal,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,84.8,5598.3,0.0,0,232.49,5830.79,Stayed,,,0,13-24mo,4,364.424375,232.49,0.039872813117948,0.0,1,0,0,1,1,Premium-Ready
15728-MAH,Female,60,No,Maharashtra,5,30,No Deal,No,No,Yes,Cable,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,54.0,2440.25,5.47,0,0.0,2434.78,Stayed,,,0,25-48mo,6,81.15933333333334,0.0,0.0,0.0022466095499388034,1,0,0,1,1,Loyal
17846-MAD,Female,64,Yes,Madhya Pradesh,2,34,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,Two Year,Yes,Credit Card,90.5,2595.85,0.0,0,121.2,2717.05,Stayed,,,0,25-48mo,3,79.91323529411765,121.2,0.04460720266465468,0.0,1,0,1,1,1,Loyal
91995-AND,Female,48,No,Andhra Pradesh,4,16,No Deal,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,80.3,4995.35,0.0,0,1974.42,6969.77,Stayed,,,0,13-24mo,7,435.610625,1974.42,0.28328337950893645,0.0,1,0,0,1,0,Premium-Ready
87884-KER,Female,30,No,Kerala,11,9,No Deal,No,No,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,25.1,1097.15,0.0,0,0.0,1097.15,Stayed,,,0,7-12mo,2,121.90555555555557,0.0,0.0,0.0,0,0,0,1,0,Medium-Risk
64339-GUJ,Female,67,No,Gujarat,5,20,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Credit Card,91.5,3236.35,40.79,90,834.75,4120.31,Stayed,,,0,13-24mo,2,206.01550000000003,924.75,0.22443699624542812,0.009899740553502042,0,0,1,1,1,Medium-Risk
78521-AND,Male,57,No,Andhra Pradesh,7,33,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.7,386.5,0.0,0,504.26,890.76,Stayed,,,0,25-48mo,0,26.992727272727272,504.26,0.566100857694553,0.0,1,0,0,1,0,Loyal
85790-TAM,Male,65,No,Tamil Nadu,4,7,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,103.65,7634.8,0.0,0,782.64,8417.44,Stayed,,,0,7-12mo,6,1202.4914285714287,782.64,0.09297838772833544,0.0,1,1,1,1,1,Premium-Ready
21602-BIH,Male,29,Yes,Bihar,14,10,No Deal,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,54.5,2301.15,0.0,0,795.06,3096.21,Stayed,,,0,7-12mo,3,309.621,795.06,0.2567849080004263,0.0,0,0,0,1,0,Medium-Risk
21157-TAM,Male,28,No,Tamil Nadu,3,19,No Deal,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,80.9,4932.5,0.0,0,1421.91,6354.41,Stayed,,,0,13-24mo,6,334.4426315789474,1421.91,0.22376743080789563,0.0,1,0,0,1,0,Premium-Ready
15506-UTT,Male,65,Yes,Uttar Pradesh,6,28,Deal 3,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,25.35,723.3,0.0,0,128.1,851.4,Stayed,,,0,25-48mo,0,30.407142857142855,128.1,0.15045806906272022,0.0,1,1,0,1,1,Loyal
95899-HAR,Female,44,Yes,Haryana,1,10,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,958.15,0.0,0,583.28,1541.43,Stayed,,,0,7-12mo,0,154.143,583.28,0.3784018735849179,0.0,1,0,0,1,0,Medium-Risk
82890-DEL,Female,23,No,Delhi,6,3,Deal 2,No,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,59.75,3624.35,0.0,0,0.0,3624.35,Stayed,,,0,0-6mo,7,1208.1166666666666,0.0,0.0,0.0,1,1,0,1,0,Premium-Ready
39380-PUN,Male,54,No,Punjab,6,25,No Deal,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Credit Card,26.0,684.05,0.0,0,870.22,1554.27,Stayed,,,0,25-48mo,0,62.1708,870.22,0.559889851827546,0.0,1,0,0,1,0,Loyal
24622-AND,Female,57,No,Andhra Pradesh,9,27,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,103.2,5744.35,0.0,0,567.28,6311.63,Stayed,,,0,25-48mo,6,233.76407407407407,567.28,0.08987852583247116,0.0,1,0,1,1,0,Premium-Ready
